TEXT,POLARITY
"""Hillary has the resilience it takes to do this job, see when she gets knocked down…she gets right back up.” —@FLOTUS",-1
"""The presidency doesn’t change who you are. It reveals who you are. And the same thing is true of a presidential campaign."" —@FLOTUS",-1
"""When it comes to the qualifications we should demand in a president...we need someone who’s going to take this job seriously.” —@FLOTUS",-1
"“I am thrilled to be here today to support the next president &amp; vice president of the United States, Hillary Clinton &amp; Tim Kaine!” —@FLOTUS",-1
.@FLOTUS is on the trail for Hillary. Tune in to watch her live from Virginia: https://t.co/PhnJJoDmPD,-1
"On National Prisoners of War Remembrance Day, a POW shares what it means when Trump insults veterans. https://t.co/0dVB5B0gbC",-1
I am truly honored and grateful for receiving SO much support from our American heroes...https://t.co/S9bvbysiOr https://t.co/JJQncd3zhf,0
"What Trump should do: for once in his life, own up to his mistakes. Apologize to the President, and to the American people.",-1
Trump’s birtherism stems from the same innate beliefs that led to discriminating against black tenants early in his career. Can't be undone.,-1
The birther lie is what turned Trump from an ordinary reality TV star into a political figure. That origin story can't be unwritten.,-1
Trump has spent years peddling a racist conspiracy aimed at undermining the first African American president. He can't just take it back.,-1
This shouldn't have to be said: You don’t just get to say someone else did the worst things you’ve done. It doesn’t work. No one buys it.,-1
"Again, Trump turns his faults on others. Psychologists call it ""projecting."" Kids call it ""I'm rubber, you're glue."" https://t.co/lKDDD0wwsn",-1
"When Trump tries to deflect blame for denying that @POTUS was born in America, he is lying. https://t.co/lje3lKrZQy https://t.co/yq9IWnvXUc",-1
"Leading the birther movement is deplorable. Attempting to say it ""did a great service"" to the president who Trump attacked is asinine.",-1
"Expressing zero regret for years of pushing a racist conspiracy theory, Trump again appointed himself judge &amp; jury on @POTUS's citizenship.",-1
What Trump just did is a disgrace.,-1
"It's been 5 years, and Trump's still pushing the notion that @POTUS isn't American. https://t.co/TApNqSOcvN",-1
My dad was born in Poland. Do you know how many people ever asked me whether or not I was born in America? Nobody ever asked me that.,-1
Let’s build a future where love trumps hate. https://t.co/tTgeqxNqYm,-1
"“Let’s reject the cynicism, the bullying, and the divisive rhetoric that my opponent is using to try and make us all afraid of each other.”",-1
Donald Trump looks at women and decides how their looks rate on a scale of one to 10.,-1
"""He looks at a Gold Star family and sees them as Muslims, not patriotic Americans.” —Hillary on Trump",-1
"""Donald Trump looks at a distinguished judge born in Indiana, and he sees a Mexican, not an American.” —Hillary",-1
"Donald Trump is unfit to be president. We just can’t accept this. We’ve got to stand up to this. If we don’t, it won’t stop.",-1
"Barack Obama was born in America, plain and simple. Donald Trump owes him and the American people an apology.",-1
"Just yesterday, Trump again refused to say with his own words that the president was born in the United States.",-1
"""We know who Donald is. For five years, he has led the birther movement to de-legitimize our first black president.” —Hillary",-1
The next 53 days will shape the next 50 years. The future of our children and grandchildren hangs in the balance. https://t.co/tTgeqxNqYm,0
"""We’ll remember the pain of the Mothers of the Movement and fight for a criminal justice system that actually delivers justice.” —Hillary",-1
"“The American people deserve something to vote for, not just against.” —Hillary https://t.co/jd5Lwh595S",-1
"""You don't just deserve a seat at the table. It's past time you had a fair chance to run the meeting."" —Hillary to the Black Women’s Agenda",-1
"""To drive real progress, you have to change both hearts and laws. You need both understanding and action.” —Hillary",-1
"""The good news is that my pneumonia finally got some Republicans interested in women’s health.” —Hillary",-1
Watch Hillary speak live at the Black Women's Agenda Symposium: https://t.co/RXdsRJWAal,0
"I am now going to the brand new Trump International, Hotel D.C. for a major statement.",0
"Remember: Trump, the Birther-in-Chief, still refuses to even release his own tax returns and real medical records. https://t.co/BgtM199Ncg",-1
"Thank you for a great evening - Laconia, New Hampshire -- will be back soon! #AmericaFirst",0
President Obama’s successor cannot and will not be the man who led the racist birther movement. Period.,-1
"""When I’m under the weather, I can afford to take a few days off. Millions of Americans can’t."" Hillary in NC today: https://t.co/rNM9eJ0fUi",-1
"""@AK_TWEET: #TheDonald's hair gets the #JimmyFallon treatment on #TheTonightShow #TrumpPence16 https://t.co/0RRPbfIgXH""  So true!",0
"""@jimmyfallon: Tonight: @realDonaldTrump, @normmacdonald, a performance by Kiiara,and your funniest #MyTeacherIsWeird tweets. #FallonTonight",0
"The polls are closer than ever, and the stakes couldn't be higher. Chip in today. https://t.co/Ea6PC9Wuxq  https://t.co/ChwQM3NqJe",0
Immigrants aren’t somehow changing the American character; immigrants are the American character. https://t.co/S2vtM157TI,0
Donald Trump still refuses to admit President Obama was born in the United States. https://t.co/LB6y7Iecsb,-1
Trump is running the most divisive campaign of our lifetimes. There’s no innuendo or dog whistles anymore. It’s all out in the open now.,-1
Donald Trump still refuses to say @POTUS was born in America. And this man wants to be our president? When will he stop this ugliness?,-1
"America is one nation under God, indivisible, with liberty and justice for all. Not just for people who look or worship a certain way.",0
"Despite what Donald Trump may say, immigrants are not rapists and criminals.",-1
No child should have to say goodbye to their parents every morning not knowing if mom or dad will be there when they get home.,0
"""We have a chance to show that comprehensive immigration reform isn’t just the smart thing to do—it’s what the American people demand.""",0
"Supporting families with paid family leave, earned sick days, and affordable child care isn’t a luxury—it’s a necessity.",0
It's wrong when Latinos are 17% of our population and hold only 2% of its wealth. We've got to connect more Latinos with good jobs.,-1
"""I intend to close my campaign the way I began my career: fighting for kids and families..it will be the passion of my presidency."" —Hillary",-1
"""You’re not intruders. You’re our neighbors, our colleagues, our friends, our families...I see you, and I am with you."" —Hillary to @CHCI",-1
"“I believe with all my heart that the American Dream is alive, and it’s big enough for everyone to share its promise.” —Hillary to @CHCI",-1
Hillary’s live at @CHCI. Tune in to hear about her vision for an inclusive America. https://t.co/dkg7pwiNMt,0
"Long overdue, but good to see the Senate approve much-needed aid for Flint. Time for the House to do the same. -H https://t.co/nQdgxiYnwV",0
Want to compare Hillary and Trump on transparency? We stacked up everything they have (or haven't) released. https://t.co/rtgKLd1o5g,0
"Instead of driving jobs and wealth away, AMERICA will become the WORLD'S great magnet for innovation &amp; job creation! https://t.co/cvu20ZQSVJ",1
Will be joining @jimmyfallon on @FallonTonight at 11:35pmE tonight. Enjoy!,0
What a scary statistic! Americans are working harder and making less! We need competent leadership! https://t.co/jcGCbVOf6v,1
Just 54 days left and we don’t have a minute to lose. Text JOIN to 47246 and let’s go win this—together. https://t.co/hGRsvLiGO2,0
Celebrating #HispanicHeritageMonth with @HillaryClinton's quotes read by @DNCLatinos. 🇺🇸 https://t.co/BEPgn0hQNd,-1
"Love this. ""@HillaryClinton has spent her life fighting for children—here are 8 ways she’s changed their lives."" ",-1
I will be interviewed by @jessebwatters on @oreillyfactor tonight at 8pm. Enjoy!,0
"“This is why I do it and this is who I’m in it for—to make life better for children and families."" —Hillary https://t.co/gkvtA1yQNX",-1
